route_id,route_short_name,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,shape_code,trip_type,wheelchair_accessible
3993,59,55_MWK,55_563242,WEST TFR PT: VIA MC KEE,1,154930,34206,i59,H,1
3993,59,55_MWK,55_563243,WEST TFR PT: VIA MC KEE,1,154929,34206,i59,H,1
3993,59,55_MWK,55_563244,WEST TFR PT: VIA MC KEE,1,154931,34206,i59,H,1
2482,63,55_MWK,55_563422,PRAIRIE TWN CTR: VIA W TOWNE,0,154165,34207,63o,H,1
2482,63,55_MWK,55_563423,PRAIRIE TWN CTR: VIA W TOWNE,0,154167,34207,63o,,1
2482,63,55_MWK,55_563424,PRAIRIE TWN CTR: VIA W TOWNE,0,154156,34207,63o,,1
2482,63,55_MWK,55_563425,PRAIRIE TWN CTR: VIA W TOWNE,0,154158,34207,63o,,1
2482,63,55_MWK,55_563426,PRAIRIE TWN CTR: VIA W TOWNE,0,154160,34207,63o,,1
2482,63,55_MWK,55_563427,PRAIRIE TWN CTR: VIA W TOWNE,0,154162,34207,63o,,1
2482,63,55_MWK,55_563428,PRAIRIE TWN CTR: VIA W TOWNE,0,154164,34207,63o,,1
2482,63,55_MWK,55_563429,PRAIRIE TWN CTR: VIA W TOWNE,0,154166,34207,63o,,1
2482,63,55_MWK,55_563430,PRAIRIE TWN CTR: VIA W TOWNE,0,154168,34207,63o,,1
2482,63,55_MWK,55_563431,PRAIRIE TWN CTR: VIA W TOWNE,0,154157,34207,63o,,1
2482,63,55_MWK,55_563432,PRAIRIE TWN CTR: VIA W TOWNE,0,154159,34207,63o,,1
2482,63,55_MWK,55_563433,PRAIRIE TWN CTR: VIA W TOWNE,0,154161,34207,63o,,1
2482,63,55_MWK,55_563434,PRAIRIE TWN CTR: VIA W TOWNE,0,154163,34207,63o,H,1
2482,63,55_MWK,55_563435,PRAIRIE TWN CTR: VIA W TOWNE,0,154165,34207,63o,H,1
2482,63,55_MWK,55_563436,PRAIRIE TWN CTR: VIA W TOWNE,0,154167,34207,63o,H,1
2482,63,55_MWK,55_563437,PRAIRIE TWN CTR: VIA W TOWNE,0,154156,34207,63o,H,1
2482,63,55_MWK,55_563438,WEST TFR PT: VIA W TOWNE,1,154162,34208,63i,S,1
2482,63,55_MWK,55_563439,WEST TFR PT: VIA W TOWNE,1,154164,34208,63i,,1
2482,63,55_MWK,55_563440,WEST TFR PT: VIA W TOWNE,1,154166,34208,63i,,1
2482,63,55_MWK,55_563441,WEST TFR PT: VIA W TOWNE,1,154168,34208,63i,,1
2482,63,55_MWK,55_563442,WEST TFR PT: VIA W TOWNE,1,154157,34208,63i,,1
2482,63,55_MWK,55_563443,WEST TFR PT: VIA W TOWNE,1,154159,34208,63i,,1
2482,63,55_MWK,55_563444,WEST TFR PT: VIA W TOWNE,1,154161,34208,63i,,1
2482,63,55_MWK,55_563445,WEST TFR PT: VIA W TOWNE,1,154163,34208,63i,,1
2482,63,55_MWK,55_563446,WEST TFR PT: VIA W TOWNE,1,154165,34208,63i,,1
2482,63,55_MWK,55_563447,WEST TFR PT: VIA W TOWNE,1,154167,34208,63i,,1
2482,63,55_MWK,55_563448,WEST TFR PT: VIA W TOWNE,1,154156,34208,63i,,1
2482,63,55_MWK,55_563449,WEST TFR PT: VIA W TOWNE,1,154158,34208,63i,,1
2482,63,55_MWK,55_563450,WEST TFR PT: VIA W TOWNE,1,154160,34208,63i,,1
2482,63,55_MWK,55_563451,WEST TFR PT: VIA W TOWNE,1,154162,34208,63i,H,1
2482,63,55_MWK,55_563452,WEST TFR PT: VIA W TOWNE,1,154164,34208,63i,H,1
2482,63,55_MWK,55_563453,WEST TFR PT: VIA W TOWNE,1,154166,34208,63i,H,1
2482,63,55_MWK,55_563454,WEST TFR PT: VIA W TOWNE,1,154168,34208,63i,H,1
2483,67,55_MWK,55_563600,WEST TFR PT-W TOWNE,0,154934,34209,67,S,1
2483,67,55_MWK,55_563601,WEST TFR PT-W TOWNE,0,154936,34209,67,,1
2483,67,55_MWK,55_563602,WEST TFR PT-W TOWNE,0,154935,34209,67,,1
2483,67,55_MWK,55_563603,WEST TFR PT-W TOWNE,0,154934,34209,67,,1
2483,67,55_MWK,55_563604,WEST TFR PT-W TOWNE,0,154936,34209,67,,1
2483,67,55_MWK,55_563605,WEST TFR PT-W TOWNE,0,154935,34209,67,,1
2483,67,55_MWK,55_563606,WEST TFR PT-W TOWNE,0,154934,34209,67,,1
2483,67,55_MWK,55_563607,WEST TFR PT-W TOWNE,0,154936,34209,67,,1
2483,67,55_MWK,55_563608,WEST TFR PT-W TOWNE,0,154935,34209,67,,1
2483,67,55_MWK,55_563609,WEST TFR PT-W TOWNE,0,154934,34209,67,,1
2483,67,55_MWK,55_563610,WEST TFR PT-W TOWNE,0,154936,34209,67,,1
2483,67,55_MWK,55_563611,WEST TFR PT-W TOWNE,0,154935,34209,67,,1
2483,67,55_MWK,55_563612,WEST TFR PT-W TOWNE,0,154934,34209,67,,1
2483,67,55_MWK,55_563613,WEST TFR PT-W TOWNE,0,154936,34209,67,H,1
2483,67,55_MWK,55_563614,WEST TFR PT-W TOWNE,0,154935,34209,67,H,1
2483,67,55_MWK,55_563615,WEST TFR PT-W TOWNE,0,154934,34209,67,H,1
2484,68,55_MWK,55_563780,PRAIRIE TWN CTR: VIA OLD SAUK,0,154164,34211,68o,S,1
2484,68,55_MWK,55_563781,PRAIRIE TWN CTR: VIA OLD SAUK,0,154166,34211,68o,,1
2484,68,55_MWK,55_563782,PRAIRIE TWN CTR: VIA OLD SAUK,0,154168,34211,68o,,1
2484,68,55_MWK,55_563783,PRAIRIE TWN CTR: VIA OLD SAUK,0,154157,34211,68o,,1
2484,68,55_MWK,55_563784,PRAIRIE TWN CTR: VIA OLD SAUK,0,154159,34211,68o,,1
2484,68,55_MWK,55_563785,PRAIRIE TWN CTR: VIA OLD SAUK,0,154161,34211,68o,,1
2484,68,55_MWK,55_563786,PRAIRIE TWN CTR: VIA OLD SAUK,0,154163,34211,68o,,1
2484,68,55_MWK,55_563787,PRAIRIE TWN CTR: VIA OLD SAUK,0,154165,34211,68o,,1
2484,68,55_MWK,55_563788,PRAIRIE TWN CTR: VIA OLD SAUK,0,154167,34211,68o,,1
2484,68,55_MWK,55_563789,PRAIRIE TWN CTR: VIA OLD SAUK,0,154156,34211,68o,,1
2484,68,55_MWK,55_563790,PRAIRIE TWN CTR: VIA OLD SAUK,0,154158,34211,68o,,1
2484,68,55_MWK,55_563791,PRAIRIE TWN CTR: VIA OLD SAUK,0,154160,34211,68o,,1
2484,68,55_MWK,55_563792,PRAIRIE TWN CTR: VIA OLD SAUK,0,154162,34211,68o,,1
2484,68,55_MWK,55_563793,PRAIRIE TWN CTR: VIA OLD SAUK,0,154164,34211,68o,H,1
2484,68,55_MWK,55_563794,PRAIRIE TWN CTR: VIA OLD SAUK,0,154166,34211,68o,H,1
2484,68,55_MWK,55_563795,PRAIRIE TWN CTR: VIA OLD SAUK,0,154168,34211,68o,H,1
2484,68,55_MWK,55_563796,WEST TFR PT: VIA OLD SAUK,1,154163,34212,68i,S,1
2484,68,55_MWK,55_563797,WEST TFR PT: VIA OLD SAUK,1,154165,34212,68i,,1
2484,68,55_MWK,55_563798,WEST TFR PT: VIA OLD SAUK,1,154167,34212,68i,,1
2484,68,55_MWK,55_563799,WEST TFR PT: VIA OLD SAUK,1,154156,34212,68i,,1
2484,68,55_MWK,55_563800,WEST TFR PT: VIA OLD SAUK,1,154158,34212,68i,,1
2484,68,55_MWK,55_563801,WEST TFR PT: VIA OLD SAUK,1,154160,34212,68i,,1
2484,68,55_MWK,55_563802,WEST TFR PT: VIA OLD SAUK,1,154162,34212,68i,,1
2484,68,55_MWK,55_563803,WEST TFR PT: VIA OLD SAUK,1,154164,34212,68i,,1
2484,68,55_MWK,55_563804,WEST TFR PT: VIA OLD SAUK,1,154166,34212,68i,,1
2484,68,55_MWK,55_563805,WEST TFR PT: VIA OLD SAUK,1,154168,34212,68i,,1
2484,68,55_MWK,55_563806,WEST TFR PT: VIA OLD SAUK,1,154157,34212,68i,,1
2484,68,55_MWK,55_563807,WEST TFR PT: VIA OLD SAUK,1,154159,34212,68i,,1
2484,68,55_MWK,55_563808,WEST TFR PT: VIA OLD SAUK,1,154161,34212,68i,,1
2484,68,55_MWK,55_563809,WEST TFR PT: VIA OLD SAUK,1,154163,34212,68i,H,1
2484,68,55_MWK,55_563810,WEST TFR PT: VIA OLD SAUK,1,154165,34212,68i,H,1
2484,68,55_MWK,55_563811,WEST TFR PT: VIA OLD SAUK,1,154167,34212,68i,H,1
5247,75,55_MWK,55_563966,EPIC CAMPUS: VIA VERONA: LIMITED STOPS,0,154453,34237,75o,,1
5247,75,55_MWK,55_563967,EPIC CAMPUS: VIA VERONA: LIMITED STOPS,0,154453,34237,75o,,1
5247,75,55_MWK,55_563968,EPIC CAMPUS: VIA VERONA: LIMITED STOPS,0,154454,34237,75o,,1
5247,75,55_MWK,55_563969,EPIC CAMPUS: VIA VERONA: LIMITED STOPS,0,154454,34237,75o,,1
5247,75,55_MWK,55_563970,CAPITOL SQUARE: LIMITED STOPS,1,154453,34238,75i,,1
5247,75,55_MWK,55_563971,CAPITOL SQUARE: LIMITED STOPS,1,154453,34238,75i,,1
5247,75,55_MWK,55_563972,CAPITOL SQUARE: LIMITED STOPS,1,154454,34238,75i,,1
5247,75,55_MWK,55_563973,CAPITOL SQUARE: LIMITED STOPS,1,154454,34238,75i,,1
3729,78,55_MWK,55_564075,MIDDLETON: VIA SOUTH RDG,0,154459,34239,78S,S,1
3729,78,55_MWK,55_564083,MIDDLETON: VIA TERRACE,0,154459,34240,78X,S,1
3729,78,55_MWK,55_564076,MIDDLETON: VIA SOUTH RDG,0,154459,34239,78S,S,1
3729,78,55_MWK,55_564084,MIDDLETON: VIA TERRACE,0,154459,34240,78X,S,1
3729,78,55_MWK,55_564077,MIDDLETON: VIA SOUTH RDG,0,154459,34239,78S,S,1
3729,78,55_MWK,55_564085,MIDDLETON: VIA TERRACE,0,154459,34240,78X,S,1
3729,78,55_MWK,55_564078,MIDDLETON: VIA SOUTH RDG,0,154459,34239,78S,S,1
3729,78,55_MWK,55_564086,MIDDLETON: VIA TERRACE,0,154459,34240,78X,S,1
3729,78,55_MWK,55_564079,MIDDLETON: VIA SOUTH RDG,0,154459,34239,78S,S,1
3729,78,55_MWK,55_564087,MIDDLETON: VIA TERRACE,0,154459,34240,78X,S,1
3729,78,55_MWK,55_564080,MIDDLETON: VIA SOUTH RDG,0,154459,34239,78S,S,1
3729,78,55_MWK,55_564088,MIDDLETON: VIA TERRACE,0,154459,34240,78X,S,1
3729,78,55_MWK,55_564081,MIDDLETON: VIA SOUTH RDG,0,154459,34239,78S,S,1
3729,78,55_MWK,55_564089,MIDDLETON: VIA TERRACE,0,154459,34240,78X,S,1
3729,78,55_MWK,55_564082,MIDDLETON: VIA SOUTH RDG,0,154459,34239,78S,S,1
3729,78,55_MWK,55_564090,MIDDLETON: VIA TERRACE,0,154459,34240,78X,S,1
3729,78,55_MWK,55_564091,WEST TFR PT: VIA SOUTH RDG,1,154459,34242,78Y,S,1
3729,78,55_MWK,55_564092,WEST TFR PT: VIA TERRACE,1,154459,34241,78T,S,1
3729,78,55_MWK,55_564093,WEST TFR PT: VIA SOUTH RDG,1,154459,34242,78Y,S,1
3729,78,55_MWK,55_564094,WEST TFR PT: VIA TERRACE,1,154459,34241,78T,S,1
3729,78,55_MWK,55_564095,WEST TFR PT: VIA SOUTH RDG,1,154459,34242,78Y,S,1
3729,78,55_MWK,55_564096,WEST TFR PT: VIA TERRACE,1,154459,34241,78T,S,1
3729,78,55_MWK,55_564097,WEST TFR PT: VIA SOUTH RDG,1,154459,34242,78Y,S,1
3729,78,55_MWK,55_564098,WEST TFR PT: VIA TERRACE,1,154459,34241,78T,S,1
3729,78,55_MWK,55_564099,WEST TFR PT: VIA SOUTH RDG,1,154459,34242,78Y,S,1
3729,78,55_MWK,55_564100,WEST TFR PT: VIA TERRACE,1,154459,34241,78T,S,1
3729,78,55_MWK,55_564101,WEST TFR PT: VIA SOUTH RDG,1,154459,34242,78Y,S,1
3729,78,55_MWK,55_564102,WEST TFR PT: VIA TERRACE,1,154459,34241,78T,S,1
3729,78,55_MWK,55_564103,WEST TFR PT: VIA SOUTH RDG,1,154459,34242,78Y,S,1
3729,78,55_MWK,55_564104,WEST TFR PT: VIA TERRACE,1,154459,34241,78T,S,1
3729,78,55_MWK,55_564105,WEST TFR PT: VIA SOUTH RDG,1,154459,34242,78Y,S,1
3729,78,55_MWK,55_564106,WEST TFR PT: VIA TERRACE,1,154459,34241,78T,S,1
3729,78,55_MWK,55_564107,WEST TFR PT: VIA SOUTH RDG,1,154459,34242,78Y,S,1
1872,80,55_WKD:R,55_566099,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154855,34244,80w,,1
1872,80,55_WKD:R,55_566100,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154854,34244,80w,,1
1872,80,55_WKD:R,55_566101,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154855,34244,80w,,1
1872,80,55_WKD:R,55_566102,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154856,34244,80w,,1
1872,80,55_WKD:R,55_566103,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154854,34244,80w,,1
1872,80,55_WKD:R,55_566104,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154857,34244,80w,,1
1872,80,55_WKD:R,55_566105,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154855,34244,80w,,1
1872,80,55_WKD:R,55_566106,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154856,34244,80w,,1
1872,80,55_WKD:R,55_566107,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154854,34244,80w,,1
1872,80,55_WKD:R,55_566108,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154857,34244,80w,,1
1872,80,55_WKD:R,55_566109,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154855,34244,80w,,1
1872,80,55_WKD:R,55_566110,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154856,34244,80w,,1
1872,80,55_WKD:R,55_566111,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154854,34244,80w,,1
1872,80,55_WKD:R,55_566112,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154857,34244,80w,,1
1872,80,55_WKD:R,55_566113,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154855,34244,80w,,1
1872,80,55_WKD:R,55_566114,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154856,34244,80w,,1
1872,80,55_WKD:R,55_566115,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154854,34244,80w,,1
1872,80,55_WKD:R,55_566116,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154857,34244,80w,,1
1872,80,55_WKD:R,55_566117,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154855,34244,80w,,1
1872,80,55_WKD:R,55_566118,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154856,34244,80w,,1
1872,80,55_WKD:R,55_566119,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154854,34244,80w,,1
1872,80,55_WKD:R,55_566120,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154857,34244,80w,,1
1872,80,55_WKD:R,55_566121,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154855,34244,80w,,1
1872,80,55_WKD:R,55_566122,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154856,34244,80w,,1
1872,80,55_WKD:R,55_566123,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154854,34244,80w,,1
1872,80,55_WKD:R,55_566124,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154857,34244,80w,,1
1872,80,55_WKD:R,55_566125,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154855,34244,80w,,1
1872,80,55_WKD:R,55_566126,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154856,34244,80w,,1
1872,80,55_WKD:R,55_566127,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154854,34244,80w,,1
1872,80,55_WKD:R,55_566128,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154857,34244,80w,,1
1872,80,55_WKD:R,55_566129,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154855,34244,80w,,1
1872,80,55_WKD:R,55_566130,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154856,34244,80w,,1
1872,80,55_WKD:R,55_566131,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154854,34244,80w,,1
1872,80,55_WKD:R,55_566132,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154857,34244,80w,,1
1872,80,55_WKD:R,55_566133,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154855,34244,80w,,1
1872,80,55_WKD:R,55_566134,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154856,34244,80w,,1
1872,80,55_WKD:R,55_566135,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154854,34244,80w,,1
1872,80,55_WKD:R,55_566136,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154857,34244,80w,,1
1872,80,55_WKD:R,55_566137,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154855,34244,80w,,1
1872,80,55_WKD:R,55_566138,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154856,34244,80w,,1
1872,80,55_WKD:R,55_566139,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154854,34244,80w,,1
1872,80,55_WKD:R,55_566140,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154857,34244,80w,,1
1872,80,55_WKD:R,55_566141,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154855,34244,80w,,1
1872,80,55_WKD:R,55_566142,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154856,34244,80w,,1
1872,80,55_WKD:R,55_566143,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154854,34244,80w,,1
1872,80,55_WKD:R,55_566144,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154857,34244,80w,,1
1872,80,55_WKD:R,55_566145,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154855,34244,80w,,1
1872,80,55_WKD:R,55_566146,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154856,34244,80w,,1
1872,80,55_WKD:R,55_566147,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154854,34244,80w,,1
1872,80,55_WKD:R,55_566148,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154857,34244,80w,,1
1872,80,55_WKD:R,55_566149,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154855,34244,80w,,1
1872,80,55_WKD:R,55_566150,TO WEST CAMPUS: VIA EAGLE HTS,0,154856,34514,80g,,1
1872,80,55_WKD:R,55_566151,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154854,34244,80w,,1
1872,80,55_WKD:R,55_566152,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154857,34244,80w,,1
1872,80,55_WKD:R,55_566153,TO WEST CAMPUS: VIA EAGLE HTS,0,154855,34514,80g,,1
1872,80,55_WKD:R,55_566154,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154854,34244,80w,,1
1872,80,55_WKD:R,55_566155,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154854,34244,80w,,1
1872,80,55_WKD:R,55_566156,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154854,34244,80w,,1
1872,80,55_WKD:R,55_566157,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154854,34244,80w,,1
1872,80,55_WKD:R,55_566158,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154854,34244,80w,,1
1872,80,55_WKD:R,55_566159,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154854,34244,80w,,1
1872,80,55_WKD:R,55_566160,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154854,34244,80w,,1
1872,80,55_WKD:R,55_566161,EAGLE HEIGHTS: VIA WEST CAMPUS,0,154854,34244,80w,,1
1872,80,55_WKD:R,55_566162,TO WEST CAMPUS: VIA EAGLE HTS,0,154854,34514,80g,,1
1872,80,55_WKD:R,55_566163,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154854,34246,80e,,1
1872,80,55_WKD:R,55_566164,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154855,34246,80e,,1
1872,80,55_WKD:R,55_566165,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154854,34246,80e,,1
1872,80,55_WKD:R,55_566166,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154855,34246,80e,,1
1872,80,55_WKD:R,55_566167,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154856,34246,80e,,1
1872,80,55_WKD:R,55_566168,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154854,34246,80e,,1
1872,80,55_WKD:R,55_566169,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154857,34246,80e,,1
1872,80,55_WKD:R,55_566170,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154855,34246,80e,,1
1872,80,55_WKD:R,55_566171,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154856,34246,80e,,1
1872,80,55_WKD:R,55_566172,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154854,34246,80e,,1
1872,80,55_WKD:R,55_566173,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154857,34246,80e,,1
1872,80,55_WKD:R,55_566174,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154855,34246,80e,,1
1872,80,55_WKD:R,55_566175,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154856,34246,80e,,1
1872,80,55_WKD:R,55_566176,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154854,34246,80e,,1
1872,80,55_WKD:R,55_566177,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154857,34246,80e,,1
1872,80,55_WKD:R,55_566178,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154855,34246,80e,,1
1872,80,55_WKD:R,55_566179,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154856,34246,80e,,1
1872,80,55_WKD:R,55_566180,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154854,34246,80e,,1
1872,80,55_WKD:R,55_566181,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154857,34246,80e,,1
1872,80,55_WKD:R,55_566182,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154855,34246,80e,,1
1872,80,55_WKD:R,55_566183,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154856,34246,80e,,1
1872,80,55_WKD:R,55_566184,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154854,34246,80e,,1
1872,80,55_WKD:R,55_566185,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154857,34246,80e,,1
1872,80,55_WKD:R,55_566186,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154855,34246,80e,,1
1872,80,55_WKD:R,55_566187,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154856,34246,80e,,1
1872,80,55_WKD:R,55_566188,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154854,34246,80e,,1
1872,80,55_WKD:R,55_566189,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154857,34246,80e,,1
1872,80,55_WKD:R,55_566190,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154855,34246,80e,,1
1872,80,55_WKD:R,55_566191,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154856,34246,80e,,1
1872,80,55_WKD:R,55_566192,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154854,34246,80e,,1
1872,80,55_WKD:R,55_566193,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154857,34246,80e,,1
1872,80,55_WKD:R,55_566194,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154855,34246,80e,,1
1872,80,55_WKD:R,55_566195,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154856,34246,80e,,1
1872,80,55_WKD:R,55_566196,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154854,34246,80e,,1
1872,80,55_WKD:R,55_566197,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154857,34246,80e,,1
1872,80,55_WKD:R,55_566198,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154855,34246,80e,,1
1872,80,55_WKD:R,55_566199,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154856,34246,80e,,1
1872,80,55_WKD:R,55_566200,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154854,34246,80e,,1
1872,80,55_WKD:R,55_566201,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154857,34246,80e,,1
1872,80,55_WKD:R,55_566202,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154855,34246,80e,,1
1872,80,55_WKD:R,55_566203,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154856,34246,80e,,1
1872,80,55_WKD:R,55_566204,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154854,34246,80e,,1
1872,80,55_WKD:R,55_566205,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154857,34246,80e,,1
1872,80,55_WKD:R,55_566206,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154855,34246,80e,,1
1872,80,55_WKD:R,55_566207,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154856,34246,80e,,1
1872,80,55_WKD:R,55_566208,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154854,34246,80e,,1
1872,80,55_WKD:R,55_566209,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154857,34246,80e,,1
1872,80,55_WKD:R,55_566210,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154855,34246,80e,,1
1872,80,55_WKD:R,55_566211,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154856,34246,80e,,1
1872,80,55_WKD:R,55_566212,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154854,34246,80e,,1
1872,80,55_WKD:R,55_566213,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154857,34246,80e,,1
1872,80,55_WKD:R,55_566214,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154855,34246,80e,,1
1872,80,55_WKD:R,55_566215,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154854,34246,80e,,1
1872,80,55_WKD:R,55_566216,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154857,34246,80e,,1
1872,80,55_WKD:R,55_566217,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154854,34246,80e,,1
1872,80,55_WKD:R,55_566218,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154854,34246,80e,,1
1872,80,55_WKD:R,55_566219,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154854,34246,80e,,1
1872,80,55_WKD:R,55_566220,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154854,34246,80e,,1
1872,80,55_WKD:R,55_566221,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154854,34246,80e,,1
1872,80,55_WKD:R,55_566222,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154854,34246,80e,,1
1872,80,55_WKD:R,55_566223,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154854,34246,80e,,1
1872,80,55_WKD:R,55_566224,MEMORIAL UNION: VIA SOUTH CAMPUS,1,154854,34246,80e,,1
3643,84,55_WKD:R,55_565180,EAGLE HEIGHTS: LIMITED STOPS,0,154491,34253,84,,1
3643,84,55_WKD:R,55_565181,EAGLE HEIGHTS: LIMITED STOPS,0,154491,34253,84,,1
3643,84,55_WKD:R,55_565182,EAGLE HEIGHTS: LIMITED STOPS,0,154491,34253,84,,1
3643,84,55_WKD:R,55_565183,EAGLE HEIGHTS: LIMITED STOPS,0,154491,34253,84,,1
