RT,(r=),DIR,(d=),(Published Stop) TEXT,(Name) #STOPID,(Stop name) TEXT,(s=)
04,14,NTP,115,NULL,1167,JENIFER & S LIVINGSTON [EB#1167],992
04,14,NTP,115,NULL,1213,WILLIAMSON & S DICKINSON [EB#1213],1009
04,14,NTP,115,NULL,1233,EAST WASH & S SIXTH [EB#1233],3790
04,14,NTP,115,NULL,1311,EAST WASH & MILWAUKEE [EB#1311],1033
04,14,NTP,115,NULL,1324,N CARROLL & W MIFFLIN [SB#1324],1038
04,14,NTP,115,NULL,1326,COMMERCIAL & NORTH LAWN [WB#1326],1040
04,14,NTP,115,NULL,1343,WINNEBAGO & S FOURTH [NB#1343],1045
04,14,NTP,115,NULL,1380,ABERG & LOFTSGORDAN RR [WB#1380],1051
04,14,NTP,115,NULL,1394,COMMERCIAL & NORTH [WB#1394],1059
04,14,NTP,115,NULL,1427,PACKERS & COMMERCIAL [NB#1427],1067
04,14,NTP,115,Winnebago & Atwood,1499,WINNEBAGO & ATWOOD [NB#1499],1089
04,14,NTP,115,Jenifer & Ingersoll,1505,JENIFER & S INGERSOLL [EB#1505],1093
04,14,NTP,115,NULL,1509,WILLIAMSON & S BLOUNT [EB#1509],1094
04,14,NTP,115,NULL,1559,JENIFER & S FEW [EB#1559],1106
04,14,NTP,115,NULL,1575,WINNEBAGO & LINDEN [NB#1575],1109
04,14,NTP,115,NULL,1615,JENIFER & S PATERSON [EB#1615],1117
04,14,NTP,115,NULL,1645,WILLIAMSON & ROGERS [EB#1645],1125
04,14,NTP,115,NULL,1659,WINNEBAGO & LAFOLLETTE [NB#1659],1130
04,14,NTP,115,NULL,1689,JENIFER & S BALDWIN [EB#1689],1137
04,14,NTP,115,NULL,1737,KING & E WILSON [EB#1737],1152
04,14,NTP,115,E Washington & Oak,1777,OAK & EAST WASH [NB#1777],1163
04,14,NTP,115,NULL,1823,E MAIN & S PINCKNEY [EB#1823],1177
04,14,NTP,115,NULL,1839,E WILSON & S FRANKLIN [EB#1839],1183
04,14,NTP,115,NULL,1852,COMMERCIAL & KEDZIE [WB#1852],1187
04,14,NTP,115,NULL,1901,WINNEBAGO & S FIRST [NB#1901],1203
04,14,NTP,115,NULL,1935,WINNEBAGO & RIVERSIDE [NB#1935],1210
04,14,NTP,115,NULL,1959,JENIFER & S BREARLY [EB#1959],1215
04,14,NTP,115,NULL,1973,OAK & COMMERCIAL [NB#1973],1218
04,14,NTP,115,South Transfer Point,4100,SOUTH TFR PT & W BADGER [SB#4100],1594
04,14,NTP,115,Arrive North Transfer Point,5101,ARIV NORTH TP & HUXLEY [NB#5101],1723
04,14,STP,121,University & Park,0100,UNIV AVE & N PARK [WB#0100],760
04,14,STP,121,NULL,0104,N MILLS & W DAYTON [SB#0104],761
04,14,STP,121,NULL,0121,W BADGER & FIEDLER [EB#0121],766
04,14,STP,121,NULL,0146,FISH HATCHERY & MIDLAND [SB#0146],772
04,14,STP,121,NULL,0158,S MILLS & VILAS [SB#0158],776
04,14,STP,121,NULL,0170,FISH HATCHERY & CATALPA [SB#0170],783
04,14,STP,121,NULL,0173,W BADGER & CYPRESS [EB#0173],785
04,14,STP,121,NULL,0190,N MILLS & REGENT [SB#0190],793
04,14,STP,121,NULL,0252,STATE & W GORHAM [WB#0252],807
04,14,STP,121,NULL,0256,N MILLS & UNIV AVE [SB#0256],808
04,14,STP,121,NULL,0266,FISH HATCHERY & S PARK [SB#0266],3887
04,14,STP,121,Park & Erin,0288,S PARK & ERIN [SB#0288],814
04,14,STP,121,NULL,0353,W BADGER & FISH HATCHERY [EB#0353],826
04,14,STP,121,NULL,0392,N MILLS & SPRING [SB#0392],832
04,14,STP,121,NULL,0456,FISH HATCHERY & CARVER [SB#0456],848
04,14,STP,121,NULL,0459,ERIN & S MILLS [EB#0459],849
04,14,STP,121,NULL,0506,STATE & N FRANCES [WB#0506],863
04,14,STP,121,NULL,0530,FISH HATCHERY & APPLETON [SB#0530],868
04,14,STP,121,NULL,0536,FISH HATCHERY & WINGRA [SB#0536],871
04,14,STP,121,NULL,0624,S MILLS & MOUND [SB#0624],897
04,14,STP,121,NULL,0670,UNIV AVE & N LAKE [WB#0670],903
04,14,STP,121,NULL,0688,STATE & W GILMAN [WB#0688],905
04,14,STP,121,NULL,0898,STATE & W JOHNSON [WB#0898],946
04,14,STP,121,NULL,0926,N LAKE & STATE [SB#0926],953
04,14,STP,121,Mifflin & Pinckney,1100,E MIFFLIN & N PINCKNEY [WB#1100],963
04,14,STP,121,NULL,1112,EAST WASH & MILWAUKEE [WB#1112],967
04,14,STP,121,NULL,1115,COMMERCIAL & OAK [EB#1115],969
04,14,STP,121,NULL,1117,COMMERCIAL & KEDZIE [EB#1117],971
04,14,STP,121,NULL,1150,E WILSON & S FRANKLIN [WB#1150],983
04,14,STP,121,Winnebago & Atwood,1188,WINNEBAGO & ATWOOD [SB#1188],999
04,14,STP,121,NULL,1190,JENIFER & S BREARLY [WB#1190],1000
04,14,STP,121,NULL,1194,JENIFER & S LIVINGSTON [WB#1194],1002
04,14,STP,121,NULL,1202,WINNEBAGO & LAFOLLETTE [SB#1202],1004
04,14,STP,121,NULL,1208,WILLIAMSON & ROGERS [WB#1208],1007
04,14,STP,121,NULL,1230,E WILSON & KING [WB#1230],1014
04,14,STP,121,NULL,1264,WINNEBAGO & SUTHERLAND [SB#1264],1021
04,14,STP,121,NULL,1280,EAST WASH & E JOHNSON [WB#1280],1026
04,14,STP,121,NULL,1310,W MIFFLIN & N CARROLL [WB#1310],1032
04,14,STP,121,NULL,1390,OAK & HOARD [SB#1390],1056
04,14,STP,121,NULL,1435,COMMERCIAL & NORTH [EB#1435],1068
04,14,STP,121,NULL,1472,WINNEBAGO & RIVERSIDE [SB#1472],1079
04,14,STP,121,NULL,1480,WILLIAMSON & S BLOUNT [WB#1480],1082
04,14,STP,121,NULL,1486,E WILSON & M L K JR [WB#1486],1085
04,14,STP,121,NULL,1526,WILLIAMSON & S DICKINSON [WB#1526],1098
04,14,STP,121,NULL,1530,JENIFER & S BALDWIN [WB#1530],1099
04,14,STP,121,NULL,1536,JENIFER & S PATERSON [WB#1536],1101
04,14,STP,121,NULL,1538,WINNEBAGO & S FOURTH [SB#1538],1102
04,14,STP,121,NULL,1558,STATE & W DAYTON [WB#1558],1105
04,14,STP,121,NULL,1585,COMMERCIAL & PACKERS [EB#1585],1112
04,14,STP,121,NULL,1605,COMMERCIAL & NORTH LAWN [EB#1605],1115
04,14,STP,121,NULL,1720,JENIFER & WILLIAMSON [WB#1720],1149
04,14,STP,121,NULL,1750,JENIFER & S FEW [WB#1750],1154
04,14,STP,121,NULL,1762,S SIXTH & EAST WASH [SB#1762],3801
04,14,STP,121,E Washington & Oak,1774,OAK & EAST WASH [SB#1774],1162
04,14,STP,121,NULL,1787,S PINCKNEY & E MAIN [NB#1787],1168
04,14,STP,121,NULL,1830,WINNEBAGO & S FIRST [SB#1830],1179
04,14,STP,121,Jenifer & Ingersoll,1878,JENIFER & S INGERSOLL [WB#1878],1192
04,14,STP,121,NULL,1895,ABERG & LOFTSGORDAN RR [EB#1895],1199
04,14,STP,121,Arrive South Transfer Point,4101,ARIV SOUTH TP & W BADGER [NB#4101],1595
04,14,STP,121,North Transfer Point,5100,NORTH TFR PT & HUXLEY [SB#5100],1722
05,49,ETP,109,NULL,0107,S PARK & W OLIN [NB#0107],762
05,49,ETP,109,NULL,0113,WEST WASH & PED BRIDGE [EB#0113],764
05,49,ETP,109,NULL,0181,S PARK & BELD [NB#0181],789
05,49,ETP,109,NULL,0195,S PARK & PK HOUSE APTS [NB#0195],4309
05,49,ETP,109,NULL,0225,WEST WASH & PARK VIEW [EB#0225],801
05,49,ETP,109,NULL,0235,WEST WASH & S HENRY [EB#0235],804
05,49,ETP,109,NULL,0251,S PARK & ERIN [NB#0251],3578
05,49,ETP,109,NULL,0469,WEST WASH & SW PATH [EB#0469],852
05,49,ETP,109,NULL,0473,WEST WASH & S BASSETT [EB#0473],854
05,49,ETP,109,NULL,0475,S PARK & BUICK [NB#0475],855
05,49,ETP,109,Park & Fish Hatchery,0519,S PARK & FISH HATCHERY [NB#0519],3934
05,49,ETP,109,NULL,0633,WEST WASH & S PARK [EB#0633],3587
05,49,ETP,109,NULL,0703,S PARK & BURR OAK [NB#0703],908
05,49,ETP,109,NULL,0749,S PARK & WINGRA [NB#0749],4314
05,49,ETP,109,NULL,0967,WEST WASH & S BEDFORD [EB#0967],958
05,49,ETP,109,NULL,0989,WEST WASH & S BROOM [EB#0989],961
05,49,ETP,109,Main & Carroll,1101,W MAIN & S CARROLL [EB#1101],964
05,49,ETP,109,NULL,1105,MILWAUKEE & WALTER [EB#1105],965
05,49,ETP,109,NULL,1121,E JOHNSON & N LIVINGSTON [EB#1121],972
05,49,ETP,109,NULL,1131,E JOHNSON & N THIRD [EB#1131],977
05,49,ETP,109,NULL,1133,MILWAUKEE & WAUBESA [EB#1133],978
05,49,ETP,109,NULL,1151,E JOHNSON & N PATERSON [EB#1151],984
05,49,ETP,109,NULL,1163,WEST WASH & S CARROLL [EB#1163],991
05,49,ETP,109,E Johnson & Ingersoll,1209,E JOHNSON & N INGERSOLL [EB#1209],4173
05,49,ETP,109,NULL,1261,N HAMILTON & E JOHNSON [NB#1261],1020
05,49,ETP,109,NULL,1293,MILWAUKEE & EAST WASH [EB#1293],3799
05,49,ETP,109,NULL,1309,MILWAUKEE & LEON [EB#1309],1031
05,49,ETP,109,NULL,1319,E JOHNSON & N SEVENTH [EB#1319],1035
05,49,ETP,109,NULL,1325,E JOHNSON & N BALDWIN [EB#1325],1039
05,49,ETP,109,NULL,1333,E JOHNSON & FORDEM [EB#1333],1042
05,49,ETP,109,NULL,1397,E JOHNSON & N BLOUNT [EB#1397],4175
05,49,ETP,109,NULL,1437,MILWAUKEE & S FAIR OAKS [EB#1437],1069
05,49,ETP,109,NULL,1495,N PINCKNEY & E MIFFLIN [NB#1495],1088
05,49,ETP,109,NULL,1518,NORTH & E JOHNSON [SB#1518],4271
05,49,ETP,109,NULL,1595,E JOHNSON & N THORTON [EB#1595],1113
05,49,ETP,109,North & Mifflin,1598,NORTH & E MIFFLIN [SB#1598],1114
05,49,ETP,109,NULL,1675,E JOHNSON & N FOURTH [EB#1675],1134
05,49,ETP,109,NULL,1751,MILWAUKEE & S FAIR OAKS [EB#1751],1155
05,49,ETP,109,NULL,1787,S PINCKNEY & E MAIN [NB#1787],1168
05,49,ETP,109,NULL,1831,E JOHNSON & N BLAIR [EB#1831],1180
05,49,ETP,109,NULL,1843,E JOHNSON & N FIRST [EB#1843],1185
05,49,ETP,109,NULL,1855,MILWAUKEE & S BRYAN [EB#1855],1188
05,49,ETP,109,NULL,1913,MILWAUKEE & ST PAUL [EB#1913],1207
05,49,ETP,109,NULL,1949,E JOHNSON & N SIXTH [EB#1949],1213
05,49,ETP,109,NULL,1975,MILWAUKEE & S MARQUETTE [EB#1975],1219
05,49,ETP,109,South Transfer Point,4100,SOUTH TFR PT & W BADGER [SB#4100],1594
05,49,ETP,109,Arrive East Transfer Point,7101,ARIV EAST TP & W CORPORATE [WB#7101],2169
05,49,STP,121,NULL,0124,S PARK & WINGRA [SB#0124],767
05,49,STP,121,NULL,0168,WEST WASH & N HENRY [WB#0168],782
05,49,STP,121,NULL,0174,S PARK & FISH HATCHERY [SB#0174],786
05,49,STP,121,NULL,0274,WEST WASH & N BROOM [WB#0274],812
05,49,STP,121,Park & Erin,0288,S PARK & ERIN [SB#0288],814
05,49,STP,121,NULL,0360,S PARK & W OLIN [SB#0360],827
05,49,STP,121,NULL,0418,WEST WASH & N BEDFORD [WB#0418],838
05,49,STP,121,NULL,0512,WEST WASH & N BASSETT [WB#0512],864
05,49,STP,121,NULL,0516,WEST WASH & REGENT [WB#0516],3583
05,49,STP,121,NULL,0582,S PARK & PK HOUSE APTS [SB#0582],4313
05,49,STP,121,NULL,0730,S PARK & BURR OAK [SB#0730],912
05,49,STP,121,NULL,0768,WEST WASH & SW PATH [WB#0768],920
05,49,STP,121,NULL,0770,WEST WASH & PED BRIDGE [WB#0770],3590
05,49,STP,121,NULL,0840,S PARK & WEST WASH [SB#0840],3593
05,49,STP,121,NULL,0890,S PARK & BELD [SB#0890],944
05,49,STP,121,NULL,0906,S PARK & BUICK [SB#0906],949
05,49,STP,121,Mifflin & Pinckney,1100,E MIFFLIN & N PINCKNEY [WB#1100],963
05,49,STP,121,NULL,1138,E GORHAM & N BLAIR [WB#1138],979
05,49,STP,121,NULL,1160,E JOHNSON & N FOURTH [WB#1160],989
05,49,STP,121,NULL,1206,MILWAUKEE & LEON [WB#1206],1006
05,49,STP,121,NULL,1220,MILWAUKEE & N BRYAN [WB#1220],1011
05,49,STP,121,NULL,1250,E GORHAM & N BALDWIN [WB#1250],1016
05,49,STP,121,North & East Washington,1301,NORTH & EAST WASH [NB#1301],1028
05,49,STP,121,NULL,1324,N CARROLL & W MIFFLIN [SB#1324],1038
05,49,STP,121,NULL,1404,N HAMILTON & E GORHAM [SB#1404],1063
05,49,STP,121,NULL,1462,MILWAUKEE & N FAIR OAKS [WB#1462],1078
05,49,STP,121,NULL,1474,MILWAUKEE & WAUBESA [WB#1474],1080
05,49,STP,121,NULL,1482,MILWAUKEE & N MARQUETTE [WB#1482],1083
05,49,STP,121,E Gorham & Ingersoll,1636,E GORHAM & N INGERSOLL [WB#1636],1123
05,49,STP,121,NULL,1664,E GORHAM & N BLOUNT [WB#1664],1133
05,49,STP,121,NULL,1704,E JOHNSON & N SIXTH [WB#1704],1143
05,49,STP,121,NULL,1748,MILWAUKEE & FARWELL [WB#1748],1153
05,49,STP,121,NULL,1780,E JOHNSON & N FIRST [WB#1780],1164
05,49,STP,121,NULL,1790,WEST WASH & N FAIRCHILD [WB#1790],1169
05,49,STP,121,NULL,1798,E JOHNSON & N DICKINSON [WB#1798],1171
05,49,STP,121,NULL,1812,E JOHNSON & N THIRD [WB#1812],1175
05,49,STP,121,NULL,1834,E GORHAM & N PATERSON [WB#1834],1181
05,49,STP,121,NULL,1842,MILWAUKEE & ST PAUL [WB#1842],1184
05,49,STP,121,NULL,1886,MILWAUKEE & WALTER [WB#1886],1195
05,49,STP,121,NULL,1892,E JOHNSON & FORDEM [WB#1892],1198
05,49,STP,121,NULL,1944,E JOHNSON & NORTH [WB#1944],3604
05,49,STP,121,NULL,1966,N HAMILTON & E JOHNSON [SB#1966],1217
05,49,STP,121,NULL,1986,E JOHNSON & N SEVENTH [WB#1986],1220
05,49,STP,121,NULL,1996,E GORHAM & N LIVINGSTON [WB#1996],1223
05,49,STP,121,Arrive South Transfer Point,4101,ARIV SOUTH TP & W BADGER [NB#4101],1595
05,49,STP,121,East Transfer Point,7100,EAST TFR PT & W CORPORATE [EB#7100],2168
06,77,E Towne,106,Park & Regent,0115,N PARK & REGENT [NB#0115],765
06,77,E Towne,106,NULL,0265,STATE & N LAKE [EB#0265],809
06,77,E Towne,106,NULL,0327,REGENT & S MILLS [EB#0327],822
06,77,E Towne,106,NULL,0455,W JOHNSON & N PARK [EB#0455],847
06,77,E Towne,106,NULL,0483,N PARK & SPRING [NB#0483],857
06,77,E Towne,106,NULL,0505,STATE & W GILMAN [EB#0505],862
06,77,E Towne,106,NULL,0533,REGENT & N BREESE [EB#0533],870
06,77,E Towne,106,NULL,0549,STATE & W GORHAM [EB#0549],875
06,77,E Towne,106,NULL,0561,N PARK & W DAYTON [NB#0561],879
06,77,E Towne,106,NULL,0583,REGENT & S ORCHARD [EB#0583],887
06,77,E Towne,106,NULL,0765,N LAKE & UNIV AVE [NB#0765],919
06,77,E Towne,106,NULL,0803,STATE & W JOHNSON [EB#0803],927
06,77,E Towne,106,NULL,0883,STATE & N FAIRCHILD [EB#0883],941
06,77,E Towne,106,NULL,0971,REGENT & S RANDALL [EB#0971],960
06,77,E Towne,106,Main & Carroll,1101,W MAIN & S CARROLL [EB#1101],964
06,77,E Towne,106,NULL,1107,EAST WASH & S SECOND [EB#1107],966
06,77,E Towne,106,NULL,1141,EAST WASH & N FOURTH [EB#1141],980
06,77,E Towne,106,E Washington & Ingersoll,1199,EAST WASH & S INGERSOLL [EB#1199],1003
06,77,E Towne,106,NULL,1233,EAST WASH & S SIXTH [EB#1233],3790
06,77,E Towne,106,NULL,1241,EAST WASH & S FIRST [EB#1241],3596
06,77,E Towne,106,East Washington & Johnson,1269,EAST WASH & E JOHNSON [EB#1269],1023
06,77,E Towne,106,NULL,1311,EAST WASH & MILWAUKEE [EB#1311],1033
06,77,E Towne,106,NULL,1323,EAST WASH & S WEBSTER [EB#1323],1037
06,77,E Towne,106,NULL,1324,N CARROLL & W MIFFLIN [SB#1324],1038
06,77,E Towne,106,NULL,1481,EAST WASH & N MARQUETTE [EB#1481],3800
06,77,E Towne,106,NULL,1513,EAST WASH & YAHARA [EB#1513],3602
06,77,E Towne,106,NULL,1565,EAST WASH & S PATERSON [EB#1565],1107
06,77,E Towne,106,NULL,1579,EAST WASH & S BLAIR [EB#1579],1111
06,77,E Towne,106,E Washington & Ingersoll,1700,S INGERSOLL & EAST WASH [SB#1700],1141
06,77,E Towne,106,NULL,1757,EAST WASH & ABERG [EB#1757],3950
06,77,E Towne,106,NULL,1787,S PINCKNEY & E MAIN [NB#1787],1168
06,77,E Towne,106,NULL,1805,EAST WASH & S DICKINSON [EB#1805],1173
06,77,E Towne,106,NULL,1883,EAST WASH & S BALDWIN [EB#1883],1194
06,77,E Towne,106,NULL,1927,EAST WASH & S LIVINGSTON [EB#1927],4320
06,77,E Towne,106,NULL,2111,TOKAY & S MIDVALE [EB#2111],1243
06,77,E Towne,106,NULL,2115,SCIENCE & S WHITNEY [EB#2115],1246
06,77,E Towne,106,NULL,2133,MINERAL PT & S OWEN [EB#2133],1253
06,77,E Towne,106,NULL,2137,SPEEDWAY & HILLCREST [EB#2137],1257
06,77,E Towne,106,NULL,2161,TOKAY & HILLTOP [EB#2161],1268
06,77,E Towne,106,NULL,2169,SCIENCE & 535 [EB#2169],1272
06,77,E Towne,106,NULL,2231,SPEEDWAY & S FRANKLIN [EB#2231],1306
06,77,E Towne,106,NULL,2233,TOKAY & CHATHAM [EB#2233],1307
06,77,E Towne,106,Mineral Point & Midvale,2263,MINERAL PT & S MIDVALE [EB#2263],1320
06,77,E Towne,106,NULL,2323,TOKAY & S SEGOE [EB#2323],1339
06,77,E Towne,106,NULL,2325,MINERAL PT & WESTMORLAND [EB#2325],1340
06,77,E Towne,106,NULL,2377,REGENT & HIGHLAND [EB#2377],1357
06,77,E Towne,106,NULL,2387,TOEPFER & ST CLAIR [NB#2387],1361
06,77,E Towne,106,NULL,2417,TOKAY & WEDGEWOOD [EB#2417],1375
06,77,E Towne,106,NULL,2431,TOKAY & FREDERICK [EB#2431],1376
06,77,E Towne,106,NULL,2435,TOEPFER & MEYER [NB#2435],1378
06,77,E Towne,106,NULL,2519,MINERAL PT & BERWYN [EB#2519],1397
06,77,E Towne,106,NULL,2615,TOKAY & CHARLES [EB#2615],1419
06,77,E Towne,106,NULL,2625,SCIENCE & UW CLINIC [EB#2625],1423
06,77,E Towne,106,NULL,2647,MINERAL PT & S SEGOE [EB#2647],1432
06,77,E Towne,106,NULL,2659,SPEEDWAY & GLENWAY [EB#2659],1433
06,77,E Towne,106,NULL,2691,REGENT & SPOONER [EB#2691],1442
06,77,E Towne,106,NULL,2701,SCIENCE & SCIENCE [NB#2701],1446
06,77,E Towne,106,NULL,2737,MINERAL PT & TOEPFER [EB#2737],1460
06,77,E Towne,106,NULL,2773,REGENT & VISTA [EB#2773],1471
06,77,E Towne,106,NULL,2829,MINERAL PT & RACINE [EB#2829],1482
06,77,E Towne,106,Toepfer & Tokay,2889,TOEPFER & TOKAY [NB#2889],1499
06,77,E Towne,106,NULL,2899,REGENT & S ALLEN [EB#2899],1504
06,77,E Towne,106,NULL,2937,TOEPFER & EUCLID [NB#2937],1513
06,77,E Towne,106,NULL,2939,TOKAY & BLUEBIRD [EB#2939],1515
06,77,E Towne,106,NULL,2949,REGENT & S PROSPECT [EB#2949],1520
06,77,E Towne,106,NULL,2975,MINERAL PT & ROBIN [EB#2975],3891
06,77,E Towne,106,West Transfer Point,6100,WEST TFR PT & TOKAY [EB#6100],1842
06,77,E Towne,106,MATC Truax,9101,WRIGHT & MADISON COLL [NB#9101],2557
06,77,E Towne,106,Melody & Independence,9116,MELODY & INDEPENDENCE [WB#9116],2561
06,77,E Towne,106,NULL,9133,EAST WASH & REINDAHL [EB#9133],2565
06,77,E Towne,106,NULL,9135,EAST WASH & LEXINGTON [EB#9135],2567
06,77,E Towne,106,Forest Run & Anniversary,9142,FOREST RUN & ANNIVERSARY [SB#9142],2571
06,77,E Towne,106,NULL,9143,PORTAGE & DEREK [NB#9143],2572
06,77,E Towne,106,NULL,9146,MELODY & PORTAGE [WB#9146],2573
06,77,E Towne,106,NULL,9153,HAYES & DAWN [EB#9153],2576
06,77,E Towne,106,NULL,9171,WRIGHT & STRAUBEL [NB#9171],2584
06,77,E Towne,106,NULL,9182,N STOUGHTON FT & ORIN [SB#9182],2590
06,77,E Towne,106,NULL,9198,ANNIVERSARY & HAYES [SB#9198],2593
06,77,E Towne,106,NULL,9207,DWIGHT & INDEPENDENCE [EB#9207],2596
06,77,E Towne,106,NULL,9225,EAST WASH & SCHMEDEMAN [EB#9225],2598
06,77,E Towne,106,NULL,9226,INDEPENDENCE & EAST TOWNE [SB#9226],4294
06,77,E Towne,106,NULL,9252,E WASH FT & 4822 [WB#9252],2603
06,77,E Towne,106,NULL,9306,N STOUGHTON FT & N STOUGHTON [SB#9306],2612
06,77,E Towne,106,NULL,9339,EAST WASH & MELVIN [EB#9339],2620
06,77,E Towne,106,NULL,9405,WRIGHT & EAST WASH [NB#9405],2635
06,77,E Towne,106,NULL,9442,EAGAN & EAST WASH [SB#9442],3909
06,77,E Towne,106,NULL,9480,FOREST RUN & FOREST RUN CT [SB#9480],2644
06,77,E Towne,106,NULL,9491,EAST WASH & LIEN [EB#9491],2646
06,77,E Towne,106,NULL,9520,EAST WASH & E SPRINGS [WB#9520],4049
06,77,E Towne,106,NULL,9549,HAYES & MORNINGSIDE APT [EB#9549],2655
06,77,E Towne,106,NULL,9551,EAST WASH & MAC ARTHUR [EB#9551],2656
06,77,E Towne,106,NULL,9573,EAST WASH & MENDOTA [EB#9573],2662
06,77,E Towne,106,NULL,9587,EAST WASH & PORTAGE [EB#9587],2664
06,77,E Towne,106,NULL,9633,HAYES & PORTAGE [EB#9633],2673
06,77,E Towne,106,NULL,9670,MELODY & STUART [WB#9670],2680
06,77,E Towne,106,NULL,9677,EAST TOWNE & EAGAN [EB#9677],3915
06,77,E Towne,106,NULL,9715,PORTAGE & VILLAGE [NB#9715],2685
06,77,E Towne,106,NULL,9723,PORTAGE & RIEDER [NB#9723],2688
06,77,E Towne,106,NULL,9725,KINSMAN & WRIGHT [EB#9725],2689
06,77,E Towne,106,NULL,9787,KINSMAN & N STOUGHTON [EB#9787],2708
06,77,E Towne,106,NULL,9797,KINSMAN & BARTILLON [EB#9797],3481
06,77,E Towne,106,Arrive East Towne Mall,9801,ARIV E TOWNE & SHELTER [EB#9801],3918
06,77,E Towne,106,NULL,9842,FOREST RUN & HAYES [WB#9842],2723
06,77,E Towne,106,NULL,9897,EAST WASH & WRIGHT [EB#9897],2731
06,77,E Towne,106,NULL,9939,PORTAGE & TOMSCOT [NB#9939],2739
06,77,E Towne,106,NULL,9975,CONTINENTAL & EAST WASH [NB#9975],2743
06,77,WTP,131,NULL,0180,N PARK & W DAYTON [SB#0180],788
06,77,WTP,131,NULL,0208,REGENT & N ORCHARD [WB#0208],798
06,77,WTP,131,NULL,0252,STATE & W GORHAM [WB#0252],807
06,77,WTP,131,NULL,0388,N PARK & SPRING [SB#0388],830
06,77,WTP,131,NULL,0398,REGENT & N RANDALL [WB#0398],833
06,77,WTP,131,NULL,0406,REGENT & N BREESE [WB#0406],836
06,77,WTP,131,NULL,0506,STATE & N FRANCES [WB#0506],863
06,77,WTP,131,University & Park,0538,N PARK & UNIV AVE [SB#0538],872
06,77,WTP,131,NULL,0548,REGENT & N MILLS [WB#0548],874
06,77,WTP,131,NULL,0688,STATE & W GILMAN [WB#0688],905
06,77,WTP,131,NULL,0866,REGENT & MADISON [WB#0866],939
06,77,WTP,131,NULL,0898,STATE & W JOHNSON [WB#0898],946
06,77,WTP,131,NULL,0926,N LAKE & STATE [SB#0926],953
06,77,WTP,131,NULL,0962,REGENT & N PARK [WB#0962],956
06,77,WTP,131,Mifflin & Pinckney,1100,E MIFFLIN & N PINCKNEY [WB#1100],963
06,77,WTP,131,NULL,1112,EAST WASH & MILWAUKEE [WB#1112],967
06,77,WTP,131,NULL,1164,EAST WASH & ABERG [WB#1164],3949
06,77,WTP,131,NULL,1214,EAST WASH & N BLAIR [WB#1214],1010
06,77,WTP,131,East Washington & Johnson,1280,EAST WASH & E JOHNSON [WB#1280],1026
06,77,WTP,131,NULL,1310,W MIFFLIN & N CARROLL [WB#1310],1032
06,77,WTP,131,NULL,1350,EAST WASH & N FIRST [WB#1350],3597
06,77,WTP,131,NULL,1382,EAST WASH & N SECOND [WB#1382],1052
06,77,WTP,131,NULL,1392,EAST WASH & N LIVINGSTON [WB#1392],4319
06,77,WTP,131,NULL,1412,EAST WASH & YAHARA [WB#1412],3600
06,77,WTP,131,NULL,1488,EAST WASH & S FOURTH [WB#1488],1086
06,77,WTP,131,NULL,1494,EAST WASH & N DICKINSON [WB#1494],1087
06,77,WTP,131,NULL,1558,STATE & W DAYTON [WB#1558],1105
06,77,WTP,131,NULL,1618,EAST WASH & N WEBSTER [WB#1618],1118
06,77,WTP,131,E Washington & Ingersoll,1650,EAST WASH & N INGERSOLL [WB#1650],1126
06,77,WTP,131,NULL,1660,EAST WASH & N PATERSON [WB#1660],1131
06,77,WTP,131,NULL,1730,EAST WASH & N BALDWIN [WB#1730],1151
06,77,WTP,131,NULL,1846,EAST WASH & N SIXTH [WB#1846],3791
06,77,WTP,131,NULL,1938,EAST WASH & N MARQUETTE [WB#1938],3802
06,77,WTP,131,NULL,2134,MINERAL PT & TOEPFER [WB#2134],1254
06,77,WTP,131,NULL,2164,REGENT & N ALLEN [WB#2164],1270
06,77,WTP,131,NULL,2174,TOEPFER & ST CLAIR [SB#2174],1276
06,77,WTP,131,NULL,2178,SCIENCE & S WHITNEY [WB#2178],1279
06,77,WTP,131,NULL,2182,TOKAY & S SEGOE [WB#2182],1282
06,77,WTP,131,NULL,2202,TOKAY & WEDGEWOOD [WB#2202],1294
06,77,WTP,131,NULL,2222,TOKAY & CHARLES [WB#2222],1301
06,77,WTP,131,NULL,2226,TOKAY & BLUEBIRD [WB#2226],1303
06,77,WTP,131,NULL,2246,TOEPFER & MEYER [SB#2246],1313
06,77,WTP,131,NULL,2250,MINERAL PT & S SEGOE [WB#2250],1315
06,77,WTP,131,NULL,2274,TOKAY & HILLTOP [WB#2274],1326
06,77,WTP,131,Toepfer & Tokay,2316,TOEPFER & TOKAY [SB#2316],1337
06,77,WTP,131,NULL,2320,MINERAL PT & RACINE [WB#2320],1338
06,77,WTP,131,NULL,2336,TOKAY & CHATHAM [WB#2336],1342
06,77,WTP,131,NULL,2344,SCIENCE & UW CLINIC [WB#2344],1345
06,77,WTP,131,NULL,2374,SPEEDWAY & S FRANKLIN [WB#2374],1355
06,77,WTP,131,NULL,2390,TOKAY & FREDERICK [WB#2390],1363
06,77,WTP,131,NULL,2470,SPEEDWAY & GLENWAY [WB#2470],1385
06,77,WTP,131,NULL,2472,MINERAL PT & ROBIN [WB#2472],3890
06,77,WTP,131,NULL,2488,SCIENCE & 535 [WB#2488],1388
